contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1	mu2	m3
chr5:44812670-52962051	6830000	6840000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.342	0.0005673684535	HG00733_h2	1.41842113375e-08	1.41842113375e-08	1.41842113375e-08
chr5:44812670-52962051	5200000	5210000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.4663333333	0.006640327205	HG00733_h2	1.66008180125e-07	1.66008180125e-07	1.66008180125e-07
chr5:44812670-52962051	1620000	1630000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3646666667	0.001235395425	HG00733_h2	3.0884885625e-08	3.0884885625e-08	3.0884885625e-08
chr5:44812670-52962051	5320000	5330000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.381	0.03288816301	HG00733_h2	8.2220407525e-07	8.2220407525e-07	8.2220407525e-07
chr5:44812670-52962051	2040000	2050000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3846666667	0.01654069271	HG00733_h2	4.1351731775e-07	4.1351731775e-07	4.1351731775e-07
chr5:44812670-52962051	2840000	2850000	hg00733_cen5_h2v1-chr5	0.393	0.04254148599	HG00733_h2	1.06353714975e-06	1.06353714975e-06	1.06353714975e-06
chr5:44812670-52962051	2340000	2350000	hg00733_cen5_h2v1-chr5	0.39	0.03294512014	HG00733_h2	8.236280035e-07	8.236280035e-07	8.236280035e-07
chr5:44812670-52962051	1440000	1450000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.394	0.0006387716381	HG00733_h2	1.59692909525e-08	1.59692909525e-08	1.59692909525e-08
chr5:44812670-52962051	270000	280000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.371	0.0004005164998	HG00733_h2	1.0012912495e-08	1.0012912495e-08	1.0012912495e-08
chr5:44812670-52962051	7020000	7030000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.371	0.0005336454935	HG00733_h2	1.33411373375e-08	1.33411373375e-08	1.33411373375e-08
chr5:44812670-52962051	1950000	1960000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3543333333	0.001511932313	HG00733_h2	3.7798307825e-08	3.7798307825e-08	3.7798307825e-08
chr5:44812670-52962051	5660000	5670000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.374	0.001223165854	HG00733_h2	3.057914635e-08	3.057914635e-08	3.057914635e-08
chr5:44812670-52962051	8060000	8070000	hg00733_cen5_h2v1-chr5	0.311	0.001100961041	HG00733_h2	2.7524026025e-08	2.7524026025e-08	2.7524026025e-08
chr5:44812670-52962051	570000	580000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.362	0.0001000487962	HG00733_h2	2.501219905e-09	2.501219905e-09	2.501219905e-09
chr5:44812670-52962051	4320000	4330000	hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.05221591707	HG00733_h2	1.30539792675e-06	1.30539792675e-06	1.30539792675e-06
chr5:44812670-52962051	4620000	4630000	hg00733_cen5_h2v1-chr5	0.392	0.03811390556	HG00733_h2	9.52847639e-07	9.52847639e-07	9.52847639e-07
chr5:44812670-52962051	7310000	7320000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.416	0.001805933492	HG00733_h2	4.51483373e-08	4.51483373e-08	4.51483373e-08
chr5:44812670-52962051	6380000	6390000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.426	0.0006006241853	HG00733_h2	1.50156046325e-08	1.50156046325e-08	1.50156046325e-08
chr5:44812670-52962051	6740000	6750000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.361	0.0008005005604	HG00733_h2	2.001251401e-08	2.001251401e-08	2.001251401e-08
chr5:44812670-52962051	7280000	7290000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.381	0.0006004699583	HG00733_h2	1.50117489575e-08	1.50117489575e-08	1.50117489575e-08
chr5:44812670-52962051	7100000	7110000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.378	0.000500500612	HG00733_h2	1.25125153e-08	1.25125153e-08	1.25125153e-08
chr5:44812670-52962051	1140000	1150000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.335	0.0003000692348	HG00733_h2	7.50173087e-09	7.50173087e-09	7.50173087e-09
chr5:44812670-52962051	7480000	7490000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.343	0.001134334321	HG00733_h2	2.8358358025e-08	2.8358358025e-08	2.8358358025e-08
chr5:44812670-52962051	5680000	5690000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3753333333	0.002081369098	HG00733_h2	5.203422745e-08	5.203422745e-08	5.203422745e-08
chr5:44812670-52962051	7170000	7180000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3503333333	0.001904038647	HG00733_h2	4.7600966175e-08	4.7600966175e-08	4.7600966175e-08
chr5:44812670-52962051	2430000	2440000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-hg00733_cen5_h2v1	0.393	0.05421091841	HG00733_h2	1.35527296025e-06	1.35527296025e-06	1.35527296025e-06
chr5:44812670-52962051	290000	300000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.346	0.0005339927974	HG00733_h2	1.3349819935e-08	1.3349819935e-08	1.3349819935e-08
chr5:44812670-52962051	6260000	6270000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3933333333	0.0007012495521	HG00733_h2	1.75312388025e-08	1.75312388025e-08	1.75312388025e-08
chr5:44812670-52962051	200000	210000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.376	3.333588889e-05	HG00733_h2	8.3339722225e-10	8.3339722225e-10	8.3339722225e-10
chr5:44812670-52962051	1490000	1500000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3556666667	0.0005337785935	HG00733_h2	1.33444648375e-08	1.33444648375e-08	1.33444648375e-08
chr5:44812670-52962051	7680000	7690000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3476666667	0.0007347590519	HG00733_h2	1.83689762975e-08	1.83689762975e-08	1.83689762975e-08
chr5:44812670-52962051	1130000	1140000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3973333333	0.0003336068837	HG00733_h2	8.3401720925e-09	8.3401720925e-09	8.3401720925e-09
chr5:44812670-52962051	6280000	6290000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.378	0.00133718185	HG00733_h2	3.342954625e-08	3.342954625e-08	3.342954625e-08
chr5:44812670-52962051	530000	540000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.341	0.0001669419345	HG00733_h2	4.1735483625e-09	4.1735483625e-09	4.1735483625e-09
chr5:44812670-52962051	8080000	8090000	hg00733_cen5_h2v1-chr5	0.337	0.001602667424	HG00733_h2	4.00666856e-08	4.00666856e-08	4.00666856e-08
chr5:44812670-52962051	7130000	7140000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.374	0.00100057343	HG00733_h2	2.501433575e-08	2.501433575e-08	2.501433575e-08
chr5:44812670-52962051	5690000	5700000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.376	0.001503662576	HG00733_h2	3.75915644e-08	3.75915644e-08	3.75915644e-08
chr5:44812670-52962051	3600000	3610000	hg00733_cen5_h2v1-hg00733_cen5_h1v1,hg00733_cen5_h2v1-hg00733_cen5_h2v1	0.392	0.07472125442	HG00733_h2	1.8680313605e-06	1.8680313605e-06	1.8680313605e-06
chr5:44812670-52962051	6630000	6640000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.373	0.001469876152	HG00733_h2	3.67469038e-08	3.67469038e-08	3.67469038e-08
chr5:44812670-52962051	1110000	1120000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.326	0.000366768692	HG00733_h2	9.1692173e-09	9.1692173e-09	9.1692173e-09
chr5:44812670-52962051	1850000	1860000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.373	0.001840234065	HG00733_h2	4.6005851625e-08	4.6005851625e-08	4.6005851625e-08
chr5:44812670-52962051	7980000	7990000	hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3425	0.001201369239	HG00733_h2	3.0034230975e-08	3.0034230975e-08	3.0034230975e-08
chr5:44812670-52962051	7430000	7440000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.349	0.001002576825	HG00733_h2	2.5064420625e-08	2.5064420625e-08	2.5064420625e-08
chr5:44812670-52962051	7600000	7610000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.335	0.000500439734	HG00733_h2	1.251099335e-08	1.251099335e-08	1.251099335e-08
chr5:44812670-52962051	1640000	1650000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3686666667	0.0008352321595	HG00733_h2	2.08808039875e-08	2.08808039875e-08	2.08808039875e-08
chr5:44812670-52962051	5620000	5630000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3813333333	0.02488429203	HG00733_h2	6.2210730075e-07	6.2210730075e-07	6.2210730075e-07
chr5:44812670-52962051	6290000	6300000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.388	0.0009727559598	HG00733_h2	2.4318898995e-08	2.4318898995e-08	2.4318898995e-08
chr5:44812670-52962051	180000	190000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.33	0.0001000243766	HG00733_h2	2.500609415e-09	2.500609415e-09	2.500609415e-09
chr5:44812670-52962051	6980000	6990000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.362	0.00100115304	HG00733_h2	2.5028826e-08	2.5028826e-08	2.5028826e-08
chr5:44812670-52962051	2810000	2820000	hg00733_cen5_h2v1-chr5	0.389	0.06942087743	HG00733_h2	1.73552193575e-06	1.73552193575e-06	1.73552193575e-06
chr5:44812670-52962051	6480000	6490000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3823333333	0.0005006159505	HG00733_h2	1.25153987625e-08	1.25153987625e-08	1.25153987625e-08
chr5:44812670-52962051	510000	520000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.368	0.0001667906503	HG00733_h2	4.1697662575e-09	4.1697662575e-09	4.1697662575e-09
chr5:44812670-52962051	160000	170000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.364	0	HG00733_h2	0	0	0
chr5:44812670-52962051	320000	330000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3853333333	0.0005715158583	HG00733_h2	1.42878964575e-08	1.42878964575e-08	1.42878964575e-08
chr5:44812670-52962051	250000	260000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.362	0.0004677893462	HG00733_h2	1.1694733655e-08	1.1694733655e-08	1.1694733655e-08
chr5:44812670-52962051	7190000	7200000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.331	0.0009008293084	HG00733_h2	2.252073271e-08	2.252073271e-08	2.252073271e-08
chr5:44812670-52962051	720000	730000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.344	0.0002667276299	HG00733_h2	6.6681907475e-09	6.6681907475e-09	6.6681907475e-09
chr5:44812670-52962051	2860000	2870000	hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.392	0.04212127443	HG00733_h2	1.05303186075e-06	1.05303186075e-06	1.05303186075e-06
chr5:44812670-52962051	7080000	7090000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3376666667	0.0006676305899	HG00733_h2	1.66907647475e-08	1.66907647475e-08	1.66907647475e-08
chr5:44812670-52962051	230000	240000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.4016666667	0.0006730356284	HG00733_h2	1.682589071e-08	1.682589071e-08	1.682589071e-08
chr5:44812670-52962051	7880000	7890000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.353	0.001670560533	HG00733_h2	4.1764013325e-08	4.1764013325e-08	4.1764013325e-08
chr5:44812670-52962051	4590000	4600000	hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.03218791728	HG00733_h2	8.04697932e-07	8.04697932e-07	8.04697932e-07
chr5:44812670-52962051	5710000	5720000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.371	0.001169148393	HG00733_h2	2.9228709825e-08	2.9228709825e-08	2.9228709825e-08
chr5:44812670-52962051	1760000	1770000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.365	0.001002344058	HG00733_h2	2.505860145e-08	2.505860145e-08	2.505860145e-08
chr5:44812670-52962051	7960000	7970000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.376	0.003545450255	HG00733_h2	8.8636256375e-08	8.8636256375e-08	8.8636256375e-08
chr5:44812670-52962051	3360000	3370000	hg00733_cen5_h2v1-chm1_cen5v2	0.392	0.07172239519	HG00733_h2	1.79305987975e-06	1.79305987975e-06	1.79305987975e-06
chr5:44812670-52962051	6700000	6710000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.354	0.0004668613983	HG00733_h2	1.16715349575e-08	1.16715349575e-08	1.16715349575e-08
chr5:44812670-52962051	7410000	7420000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.363	0.001002290509	HG00733_h2	2.5057262725e-08	2.5057262725e-08	2.5057262725e-08
chr5:44812670-52962051	2020000	2030000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3866666667	0.00449366244	HG00733_h2	1.12341561e-07	1.12341561e-07	1.12341561e-07
chr5:44812670-52962051	940000	950000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.351	0.000200108267	HG00733_h2	5.002706675e-09	5.002706675e-09	5.002706675e-09
chr5:44812670-52962051	1480000	1490000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.357	0.0002001110925	HG00733_h2	5.0027773125e-09	5.0027773125e-09	5.0027773125e-09
chr5:44812670-52962051	7910000	7920000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.351	0.0006004174356	HG00733_h2	1.501043589e-08	1.501043589e-08	1.501043589e-08
chr5:44812670-52962051	1630000	1640000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.398	0.001706839078	HG00733_h2	4.267097695e-08	4.267097695e-08	4.267097695e-08
chr5:44812670-52962051	5720000	5730000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5	0.388	0.007349928173	HG00733_h2	1.83748204325e-07	1.83748204325e-07	1.83748204325e-07
chr5:44812670-52962051	8040000	8050000	hg00733_cen5_h2v1-chr5	0.307	0.0004002843277	HG00733_h2	1.00071081925e-08	1.00071081925e-08	1.00071081925e-08
chr5:44812670-52962051	6150000	6160000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.38	0.001002662804	HG00733_h2	2.50665701e-08	2.50665701e-08	2.50665701e-08
chr5:44812670-52962051	6800000	6810000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.349	0.000834193535	HG00733_h2	2.0854838375e-08	2.0854838375e-08	2.0854838375e-08
chr5:44812670-52962051	1410000	1420000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.367	0.0006679436129	HG00733_h2	1.66985903225e-08	1.66985903225e-08	1.66985903225e-08
chr5:44812670-52962051	7570000	7580000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.327	0.0006679863561	HG00733_h2	1.66996589025e-08	1.66996589025e-08	1.66996589025e-08
chr5:44812670-52962051	550000	560000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3963333333	0.0003002196315	HG00733_h2	7.5054907875e-09	7.5054907875e-09	7.5054907875e-09
chr5:44812670-52962051	340000	350000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3606666667	0.0006679446956	HG00733_h2	1.669861739e-08	1.669861739e-08	1.669861739e-08
chr5:44812670-52962051	7510000	7520000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.358	0.0006673058491	HG00733_h2	1.66826462275e-08	1.66826462275e-08	1.66826462275e-08
chr5:44812670-52962051	1810000	1820000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.394	0.001237118269	HG00733_h2	3.0927956725e-08	3.0927956725e-08	3.0927956725e-08
chr5:44812670-52962051	790000	800000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.362	0.0008684492505	HG00733_h2	2.17112312625e-08	2.17112312625e-08	2.17112312625e-08
chr5:44812670-52962051	7040000	7050000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.334	0.0003667622621	HG00733_h2	9.1690565525e-09	9.1690565525e-09	9.1690565525e-09
chr5:44812670-52962051	1860000	1870000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.369	0.001705677582	HG00733_h2	4.264193955e-08	4.264193955e-08	4.264193955e-08
chr5:44812670-52962051	1590000	1600000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.375	0.001169254481	HG00733_h2	2.9231362025e-08	2.9231362025e-08	2.9231362025e-08
chr5:44812670-52962051	1670000	1680000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.367	0.0008683908853	HG00733_h2	2.17097721325e-08	2.17097721325e-08	2.17097721325e-08
chr5:44812670-52962051	4500000	4510000	hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.06888901166	HG00733_h2	1.7222252915e-06	1.7222252915e-06	1.7222252915e-06
chr5:44812670-52962051	5790000	5800000	hg00733_cen5_h2v1-chr5	0.361	0.1125162204	HG00733_h2	2.81290551e-06	2.81290551e-06	2.81290551e-06
chr5:44812670-52962051	210000	220000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.339	0.0001000371842	HG00733_h2	2.500929605e-09	2.500929605e-09	2.500929605e-09
chr5:44812670-52962051	4000000	4010000	hg00733_cen5_h2v1-chr5	0.388	0.09714974555	HG00733_h2	2.42874363875e-06	2.42874363875e-06	2.42874363875e-06
chr5:44812670-52962051	5860000	5870000	hg00733_cen5_h2v1-chr5	0.389	0.08726235406	HG00733_h2	2.1815588515e-06	2.1815588515e-06	2.1815588515e-06
chr5:44812670-52962051	7160000	7170000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.388	0.001740297249	HG00733_h2	4.3507431225e-08	4.3507431225e-08	4.3507431225e-08
chr5:44812670-52962051	1290000	1300000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3486666667	0.0003670634659	HG00733_h2	9.1765866475e-09	9.1765866475e-09	9.1765866475e-09
chr5:44812670-52962051	6400000	6410000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.337	0.0002672640668	HG00733_h2	6.68160167e-09	6.68160167e-09	6.68160167e-09
chr5:44812670-52962051	2030000	2040000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3853333333	0.02063200651	HG00733_h2	5.1580016275e-07	5.1580016275e-07	5.1580016275e-07
chr5:44812670-52962051	6510000	6520000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.358	0.0003340908785	HG00733_h2	8.3522719625e-09	8.3522719625e-09	8.3522719625e-09
chr5:44812670-52962051	4060000	4070000	hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.392	0.05265744329	HG00733_h2	1.31643608225e-06	1.31643608225e-06	1.31643608225e-06
chr5:44812670-52962051	7640000	7650000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.39	0.0006004010775	HG00733_h2	1.50100269375e-08	1.50100269375e-08	1.50100269375e-08
chr5:44812670-52962051	4830000	4840000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.41	0.1642354758	HG00733_h2	4.105886895e-06	4.105886895e-06	4.105886895e-06
chr5:44812670-52962051	6690000	6700000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.396	0.000767215302	HG00733_h2	1.918038255e-08	1.918038255e-08	1.918038255e-08
chr5:44812670-52962051	8050000	8060000	hg00733_cen5_h2v1-chr5	0.336	0.0006002493729	HG00733_h2	1.50062343225e-08	1.50062343225e-08	1.50062343225e-08
chr5:44812670-52962051	5780000	5790000	hg00733_cen5_h2v1-chr5	0.38	0.02326976041	HG00733_h2	5.8174401025e-07	5.8174401025e-07	5.8174401025e-07
chr5:44812670-52962051	890000	900000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.328	0.0001000498817	HG00733_h2	2.5012470425e-09	2.5012470425e-09	2.5012470425e-09
chr5:44812670-52962051	1070000	1080000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.339	0.0001667567646	HG00733_h2	4.168919115e-09	4.168919115e-09	4.168919115e-09
chr5:44812670-52962051	5270000	5280000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.358	0.001605376732	HG00733_h2	4.01344183e-08	4.01344183e-08	4.01344183e-08
