contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1
chr21:8962852-13306301	810000	820000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.34775	0.02956048335	chimph2	4.6188255234375e-08
chr21:8962852-13306301	1930000	1940000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.2265	0.07551981943	chimph2	1.17999717859375e-07
chr21:8962852-13306301	3090000	3100000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4385	0.01521883931	chimph2	2.3779436421875e-08
chr21:8962852-13306301	750000	760000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.354	0.0180545556	chimph2	2.8210243125e-08
chr21:8962852-13306301	2400000	2410000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.376	0.01757511333	chimph2	2.7461114578125e-08
chr21:8962852-13306301	3190000	3200000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.403	0.01298059139	chimph2	2.0282174046875e-08
chr21:8962852-13306301	3360000	3370000	clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.567	0.022571305	chimph2	3.52676640625e-08
chr21:8962852-13306301	830000	840000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.373	0.02511664092	chimph2	3.92447514375e-08
chr21:8962852-13306301	3610000	3620000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.355	0.01012359963	chimph2	1.5818124421875e-08
chr21:8962852-13306301	4200000	4210000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.351	0.01549956785	chimph2	2.4218074765625e-08
chr21:8962852-13306301	3890000	3900000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.359	0.01000592941	chimph2	1.5634264703125e-08
chr21:8962852-13306301	2820000	2830000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.37325	0.02155698189	chimph2	3.3682784203125e-08
chr21:8962852-13306301	3940000	3950000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.357	0.0156544003	chimph2	2.446000046875e-08
chr21:8962852-13306301	640000	650000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.343	0.0137068639	chimph2	2.141697484375e-08
chr21:8962852-13306301	3120000	3130000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.42	0.01381272806	chimph2	2.158238759375e-08
chr21:8962852-13306301	4270000	4280000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.39925	0.01182362931	chimph2	1.8474420796875e-08
chr21:8962852-13306301	3950000	3960000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.39	0.01528003168	chimph2	2.38750495e-08
chr21:8962852-13306301	930000	940000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.358	0.04270568279	chimph2	6.6727629359375e-08
chr21:8962852-13306301	4030000	4040000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.377	0.01880001548	chimph2	2.93750241875e-08
chr21:8962852-13306301	1890000	1900000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.222	0.183818075	chimph2	2.872157421875e-07
chr21:8962852-13306301	630000	640000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.358	0.01418172464	chimph2	2.215894475e-08
chr21:8962852-13306301	700000	710000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.351	0.02162002355	chimph2	3.3781286796875e-08
chr21:8962852-13306301	2990000	3000000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.41	0.01689153809	chimph2	2.6393028265625e-08
chr21:8962852-13306301	3070000	3080000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.504	0.01347520136	chimph2	2.1055002125e-08
chr21:8962852-13306301	2790000	2800000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.3695	0.0167138254	chimph2	2.61153521875e-08
chr21:8962852-13306301	3850000	3860000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.363	0.01085101405	chimph2	1.6954709453125e-08
chr21:8962852-13306301	2480000	2490000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.34	0.02062816999	chimph2	3.2231515609375e-08
chr21:8962852-13306301	3600000	3610000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.3705	0.00682726177	chimph2	1.0667596515625e-08
chr21:8962852-13306301	3770000	3780000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.34175	0.01562576785	chimph2	2.4415262265625e-08
chr21:8962852-13306301	2940000	2950000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.357	0.01655183466	chimph2	2.586224165625e-08
chr21:8962852-13306301	4260000	4270000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.381	0.01086101204	chimph2	1.69703313125e-08
chr21:8962852-13306301	2920000	2930000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.369	0.01083411361	chimph2	1.6928302515625e-08
chr21:8962852-13306301	3510000	3520000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.389	0.008480195046	chimph2	1.3250304759375e-08
chr21:8962852-13306301	790000	800000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.43	0.0267102965	chimph2	4.173483828125e-08
chr21:8962852-13306301	3840000	3850000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.368	0.01289291896	chimph2	2.0145185875e-08
chr21:8962852-13306301	3110000	3120000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.388	0.01440084599	chimph2	2.2501321859375e-08
chr21:8962852-13306301	3920000	3930000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.362	0.01627534663	chimph2	2.5430229109375e-08
chr21:8962852-13306301	3380000	3390000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.405	0.01530227516	chimph2	2.39098049375e-08
chr21:8962852-13306301	3930000	3940000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.349	0.01406367902	chimph2	2.197449846875e-08
chr21:8962852-13306301	1950000	1960000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.2265	0.0631745514	chimph2	9.87102365625e-08
chr21:8962852-13306301	4060000	4070000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.358	0.01556221357	chimph2	2.4315958703125e-08
chr21:8962852-13306301	3550000	3560000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.359	0.01367403474	chimph2	2.136567928125e-08
chr21:8962852-13306301	2840000	2850000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.406	0.02756471642	chimph2	4.306986940625e-08
chr21:8962852-13306301	960000	970000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.396	0.04646224023	chimph2	7.2597250359375e-08
chr21:8962852-13306301	870000	880000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.394	0.02285111717	chimph2	3.5704870578125e-08
chr21:8962852-13306301	3370000	3380000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.371	0.01487767751	chimph2	2.3246371109375e-08
chr21:8962852-13306301	3710000	3720000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.364	0.0188228796	chimph2	2.9410749375e-08
chr21:8962852-13306301	3480000	3490000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4035	0.01822761506	chimph2	2.848064853125e-08
chr21:8962852-13306301	3690000	3700000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.347	0.01481078294	chimph2	2.314184834375e-08
chr21:8962852-13306301	3980000	3990000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.34725	0.01411974092	chimph2	2.20620951875e-08
chr21:8962852-13306301	3180000	3190000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.408	0.03360046386	chimph2	5.250072478125e-08
chr21:8962852-13306301	2970000	2980000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.35675	0.01413975136	chimph2	2.20933615e-08
chr21:8962852-13306301	3430000	3440000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4595	0.01167809455	chimph2	1.8247022734375e-08
chr21:8962852-13306301	1900000	1910000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.224	0.1133109357	chimph2	1.7704833703125e-07
chr21:8962852-13306301	800000	810000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.422	0.02048207635	chimph2	3.2003244296875e-08
chr21:8962852-13306301	4170000	4180000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.38	0.01319339443	chimph2	2.0614678796875e-08
chr21:8962852-13306301	3580000	3590000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.344	0.01387902769	chimph2	2.1685980765625e-08
chr21:8962852-13306301	1940000	1950000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.2255	0.05816839066	chimph2	9.088811040625e-08
chr21:8962852-13306301	4160000	4170000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.36675	0.01251914303	chimph2	1.9561160984375e-08
chr21:8962852-13306301	3970000	3980000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.356	0.01200442609	chimph2	1.8756915765625e-08
chr21:8962852-13306301	860000	870000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.364	0.02549271158	chimph2	3.983236184375e-08
chr21:8962852-13306301	740000	750000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.349	0.01981363486	chimph2	3.095880446875e-08
chr21:8962852-13306301	2430000	2440000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.05009425689	orangh1	3.47876783958333e-08
chr21:8962852-13306301	2470000	2480000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.325	0.06138744477	orangh1	4.26301699791667e-08
chr21:8962852-13306301	2460000	2470000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.353	0.06181550165	orangh1	4.29274317013889e-08
chr21:8962852-13306301	1960000	1970000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.226	0.05351912444	orangh1	3.71660586388889e-08
chr21:8962852-13306301	2440000	2450000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.356	0.05371371395	orangh1	3.73011902430556e-08
chr21:8962852-13306301	1920000	1930000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.226	0.07298812725	orangh1	5.06861994791667e-08
chr21:8962852-13306301	1910000	1920000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.226	0.05652142415	orangh1	3.92509889930556e-08
chr21:8962852-13306301	3030000	3040000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.44025	0.1031779626	orangh1	7.16513629166667e-08
chr21:8962852-13306301	3000000	3010000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.375	0.0727133359	orangh1	5.04953721527778e-08
chr21:8962852-13306301	2900000	2910000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.427	0.04450081297	orangh1	3.09033423402778e-08
chr21:8962852-13306301	1040000	1050000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.361	0.2072709876	orangh1	1.43938185833333e-07
chr21:8962852-13306301	2930000	2940000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.32925	0.02918382259	orangh1	2.02665434652778e-08
chr21:8962852-13306301	3010000	3020000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.351	0.1039803611	orangh1	7.22085840972222e-08
chr21:8962852-13306301	2350000	2360000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.371	0.2304535667	orangh1	1.60037199097222e-07
chr21:8962852-13306301	3050000	3060000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.33775	0.05324452604	orangh1	3.69753653055556e-08
chr21:8962852-13306301	2420000	2430000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.343	0.04545246438	orangh1	3.1564211375e-08
chr21:8962852-13306301	2390000	2400000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.381	0.05244453398	orangh1	3.64198152638889e-08
chr21:8962852-13306301	1360000	1370000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.355	0.1188271399	orangh1	8.25188471527778e-08
chr21:8962852-13306301	2450000	2460000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.38775	0.05810718755	orangh1	4.03522135763889e-08
chr21:8962852-13306301	3060000	3070000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.478	0.074212835	orangh1	5.15366909722222e-08
chr21:8962852-13306301	2890000	2900000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.42	0.05546536896	orangh1	3.85176173333333e-08
chr21:8962852-13306301	2410000	2420000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.422	0.05068983552	orangh1	3.52012746666667e-08
chr21:8962852-13306301	780000	790000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.506	0.04719284347	orangh1	3.27728079652778e-08
chr21:8962852-13306301	1930000	1940000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.2265	0.07551981943	orangh1	5.24443190486111e-08
chr21:8962852-13306301	2400000	2410000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.378	0.04777184663	orangh1	3.31748934930556e-08
chr21:8962852-13306301	1890000	1900000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.222	0.183818075	orangh1	1.27651440972222e-07
chr21:8962852-13306301	2480000	2490000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.341	0.0618133791	orangh1	4.29259577083333e-08
chr21:8962852-13306301	2880000	2890000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.33975	0.05543585795	orangh1	3.84971235763889e-08
chr21:8962852-13306301	2920000	2930000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.368	0.03170311031	orangh1	2.20160488263889e-08
chr21:8962852-13306301	790000	800000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.388	0.1395707343	orangh1	9.69241210416667e-08
chr21:8962852-13306301	2490000	2500000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.366	0.05523430805	orangh1	3.83571583680556e-08
chr21:8962852-13306301	1950000	1960000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.2265	0.0631745514	orangh1	4.387121625e-08
chr21:8962852-13306301	2840000	2850000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-chr21,susie_pab_cen21_h1v1-hg00733_cen21_h1v1,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.406	0.06000796781	orangh1	4.16721998680556e-08
chr21:8962852-13306301	1900000	1910000	susie_pab_cen21_h1v1-chm1_cen21v5,susie_pab_cen21_h1v1-hg00733_cen21_h2v1	0.224	0.1133109357	orangh1	7.86881497916667e-08
